datetime,entry,playing,genre,raw_tempo,raw_danceability,raw_valence,raw_energy,session_tempo,session_danceability,session_valence,session_energy,gb_tempo,gb_tempo_dev,gb_dance,gb_dance_dev,gb_valence,gb_valence_dev,gb_energy,gb_energy_dev,global_tempo,global_tempo_dev,global_danceability,global_danceability_dev,global_valence,global_valence_dev,global_energy,global_energy_dev
2021-01-05 14:37:10 UTC,1,1,lo-fi beats,76.084,0.475,0.646,0.31,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:39:11 UTC,2,1,lo-fi beats,82.942,0.737,0.346,0.361,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:41:12 UTC,3,1,focus beats,73.012,0.527,0.471,0.215,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:43:13 UTC,4,1,No genre found,112.861,0.713,0.389,0.343,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:45:14 UTC,5,1,chillhop,70.618,0.675,0.352,0.492,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:47:14 UTC,6,1,chillhop,103.984,0.685,0.0878,0.295,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:49:59 UTC,7,1,chillhop,125.424,0.649,0.848,0.873,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:51:59 UTC,8,1,lo-fi beats,174.086,0.607,0.381,0.322,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:54:00 UTC,9,1,acoustic pop,103.951,0.679,0.432,0.682,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:56:00 UTC,10,1,acoustic pop,103.951,0.679,0.432,0.682,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 14:58:01 UTC,11,1,acoustic pop,100.039,0.585,0.304,0.682,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:00:01 UTC,12,1,acoustic pop,100.039,0.585,0.304,0.682,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:02:02 UTC,13,1,brighton indie,107.001,0.704,0.32,0.836,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:04:03 UTC,14,1,brighton indie,107.001,0.704,0.32,0.836,128.0155,0.617,0.51975,0.274,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:06:03 UTC,15,1,funk,152.816,0.429,0.952,0.893,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:08:04 UTC,16,1,funk,152.816,0.429,0.952,0.893,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:10:05 UTC,17,1,brooklyn indie,162.228,0.614,0.531,0.743,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:12:05 UTC,18,1,indie rock,113.986,0.852,0.19,0.567,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:14:06 UTC,19,1,indie rock,113.986,0.852,0.19,0.567,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:16:07 UTC,20,1,british soul,124.061,0.771,0.28,0.834,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:18:07 UTC,21,1,electropop,112.005,0.675,0.0501,0.6,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:20:08 UTC,22,1,electropop,112.005,0.675,0.0501,0.6,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:22:08 UTC,23,1,edm,150.172,0.484,0.254,0.883,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:24:09 UTC,24,1,edm,150.172,0.484,0.254,0.883,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:26:10 UTC,25,1,No genre found,134.997,0.725,0.753,0.775,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:28:10 UTC,26,1,No genre found,134.997,0.725,0.753,0.775,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:30:11 UTC,27,1,alternative dance,104.948,0.821,0.7,0.716,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:32:12 UTC,28,1,alternative r,72.008,0.749,0.795,0.566,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:34:12 UTC,29,1,soft rock,136.153,0.653,0.682,0.719,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:36:13 UTC,30,1,soft rock,136.153,0.653,0.682,0.719,124.0347,0.664367,0.48934,0.671067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:38:14 UTC,31,1,motown,128.385,0.714,0.667,0.338,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:40:14 UTC,32,1,afrofuturism,134.043,0.665,0.289,0.522,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:42:15 UTC,33,1,afrofuturism,134.043,0.665,0.289,0.522,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:44:16 UTC,34,1,atl hip hop,148.964,0.915,0.67,0.556,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:46:16 UTC,35,1,uk contemporary r,85.205,0.438,0.431,0.376,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:48:17 UTC,36,1,funk,105.407,0.751,0.925,0.49,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:50:18 UTC,37,1,funk,105.407,0.751,0.925,0.49,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:52:19 UTC,38,1,funk,105.407,0.751,0.925,0.49,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:54:20 UTC,39,1,brockton hip hop,89.991,0.857,0.749,0.706,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:56:20 UTC,40,1,brockton hip hop,89.991,0.857,0.749,0.706,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 15:58:21 UTC,41,1,indie hip hop,104.064,0.618,0.31,0.476,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:00:22 UTC,42,1,alternative dance,118.965,0.744,0.444,0.615,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:02:22 UTC,43,1,alternative dance,118.965,0.744,0.444,0.615,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:04:23 UTC,44,1,canadian hip hop,107.18,0.576,0.861,0.874,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:06:24 UTC,45,1,uk hip hop,121.034,0.757,0.668,0.813,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:08:24 UTC,46,1,beatlesque,171.116,0.339,0.213,0.448,121.0582,0.675667,0.52797,0.608067,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:10:25 UTC,47,1,beatlesque,171.116,0.339,0.213,0.448,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:12:26 UTC,48,1,beatlesque,171.116,0.339,0.213,0.448,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:14:26 UTC,49,1,indie electropop,87.019,0.804,0.456,0.323,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:16:27 UTC,50,1,swedish indie pop,135.043,0.788,0.842,0.79,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:18:28 UTC,51,1,nyc rap,86.543,0.82,0.279,0.525,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:20:28 UTC,52,1,nyc rap,86.543,0.82,0.279,0.525,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:22:29 UTC,53,1,london rap,131.087,0.903,0.594,0.659,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:24:30 UTC,54,1,indie soul,131.883,0.826,0.116,0.483,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:26:31 UTC,55,1,indie soul,131.883,0.826,0.116,0.483,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:28:32 UTC,56,1,alternative r,144.15,0.76,0.66,0.444,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:30:33 UTC,57,1,alternative r,144.15,0.76,0.66,0.444,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:32:33 UTC,58,1,alternative r,117.99,0.765,0.667,0.437,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:34:34 UTC,59,1,alternative r,117.99,0.765,0.667,0.437,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:36:35 UTC,60,1,indie r,83.875,0.754,0.69,0.394,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:38:35 UTC,61,1,indie r,83.875,0.754,0.69,0.394,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:40:36 UTC,62,1,indie r,80,0.619,0.726,0.654,117.9955,0.708033,0.529,0.536333,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:42:37 UTC,63,1,indie r,80,0.619,0.726,0.654,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:44:37 UTC,64,1,hip hop,159.864,0.404,0.339,0.532,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:46:38 UTC,65,1,hip hop,140.035,0.681,0.463,0.427,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:48:39 UTC,66,1,hip hop,140.035,0.681,0.463,0.427,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:50:39 UTC,67,1,chicago rap,110.021,0.937,0.621,0.539,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:52:40 UTC,68,1,chicago rap,110.021,0.937,0.621,0.539,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:54:41 UTC,69,1,emo rap,74.738,0.583,0.612,0.408,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:56:42 UTC,70,1,alternative r,120.102,0.946,0.881,0.43,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 16:58:42 UTC,71,1,alternative r,120.102,0.946,0.881,0.43,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:00:43 UTC,72,1,christian hip hop,109.979,0.74,0.688,0.707,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:02:44 UTC,73,1,chicago rap,111.16,0.966,0.561,0.435,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:04:44 UTC,74,1,chicago rap,111.16,0.966,0.561,0.435,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:06:45 UTC,75,1,afrofuturism,131.895,0.646,0.421,0.682,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:08:46 UTC,76,1,boy band,82.327,0.638,0.675,0.662,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:10:47 UTC,77,1,boy band,82.327,0.638,0.675,0.662,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:12:47 UTC,78,1,boy band,139.981,0.632,0.535,0.625,119.528,0.7566,0.609633,0.542,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:14:48 UTC,79,1,boy band,139.981,0.632,0.535,0.625,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:16:49 UTC,80,1,social media pop,160.044,0.802,0.954,0.733,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:18:49 UTC,81,1,alternative r,156.04,0.734,0.512,0.765,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:20:50 UTC,82,1,hip hop,113.973,0.784,0.824,0.586,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:22:51 UTC,83,1,hip hop,113.973,0.784,0.824,0.586,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:24:51 UTC,84,1,bedroom pop,117.023,0.756,0.537,0.609,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:26:52 UTC,85,1,australian hip hop,106.048,0.895,0.607,0.791,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:28:53 UTC,86,1,australian hip hop,106.048,0.895,0.607,0.791,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:30:54 UTC,87,1,No genre found,110.007,0.645,0.19,0.836,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:32:55 UTC,88,1,No genre found,110.007,0.645,0.19,0.836,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:34:55 UTC,89,1,alternative r,89.815,0.466,0.423,0.548,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:36:56 UTC,90,1,alternative r,89.815,0.466,0.423,0.548,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:38:56 UTC,91,1,alternative r,89.815,0.466,0.423,0.548,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:40:57 UTC,92,1,uk alternative hip hop,176.049,0.522,0.562,0.776,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:42:58 UTC,93,1,uk alternative hip hop,176.049,0.522,0.562,0.776,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:44:59 UTC,94,1,contemporary country,86.949,0.725,0.588,0.506,113.4028,0.722867,0.615733,0.621667,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:46:59 UTC,95,1,alternative r,60.493,0.739,0.58,0.419,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:49:00 UTC,96,1,alternative r,60.493,0.739,0.58,0.419,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:51:01 UTC,97,1,alternative r,60.493,0.739,0.58,0.419,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:53:01 UTC,98,1,funana,95.103,0.883,0.947,0.733,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:55:02 UTC,99,1,funana,95.103,0.883,0.947,0.733,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:57:03 UTC,100,1,dancehall,185.779,0.741,0.806,0.79,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 17:59:03 UTC,101,1,dancehall,185.779,0.741,0.806,0.79,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:01:05 UTC,102,1,art pop,146.036,0.605,0.247,0.578,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:03:05 UTC,103,1,alternative r,133.65,0.561,0.263,0.408,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:05:06 UTC,104,1,alternative r,133.65,0.561,0.263,0.408,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:07:07 UTC,105,1,alternative r,141.962,0.84,0.482,0.516,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:09:08 UTC,106,1,alternative r,141.962,0.84,0.482,0.516,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
2021-01-05 18:11:08 UTC,107,1,escape room,170.079,0.686,0.405,0.824,111.932,0.7103,0.557,0.585433,117.58,25.432,0.66135,0.143,0.509862,0.178,0.627375,0.219,120.278,29.684,0.695,0.138,0.538,0.154,0.621,0.223
